,true_model_idx,pmp1,pmp2,pmp3
375,2,0.05927612160055496,0.17891287720335985,0.7618110011960851
376,2,0.3686910252471614,0.6027894815573993,0.028519493195439248
377,2,0.15677342732397273,0.39523607218330226,0.44799050049272493
378,2,0.2579116201103041,0.5525380987038815,0.1895502811858144
379,2,0.2463904894363584,0.5387844440567517,0.21482506650688984
380,2,0.2795047926512469,0.574680020014894,0.14581518733385915
381,2,0.39957661761079777,0.5876182293541942,0.012805153035008074
382,2,0.3814240005283223,0.5978144413528939,0.02076155811878381
383,2,0.05927612160055496,0.17891287720335985,0.7618110011960851
384,2,0.4227008857309168,0.5706473911292684,0.0066517231398148385
385,2,0.6344796215007564,0.3655117490739121,8.629425331530753e-06
386,2,0.4731104502074197,0.5254179341604925,0.001471615632087774
387,2,0.5681933689174267,0.43173047770115935,7.615338141379002e-05
388,2,0.6613129105160697,0.3386836825570809,3.4069268495145812e-06
389,2,0.3169938504443193,0.6000079162791802,0.08299823327650045
390,2,0.340866226785813,0.6061019076522937,0.053031865561893356
391,2,0.48983688864680125,0.5092813745957013,0.0008817367574974148
392,2,0.04539335893859767,0.14254024001879687,0.8120664010426055
393,2,0.4786833623597652,0.5200753870696193,0.0012412505706155996
394,2,0.39362680366390107,0.5913172034558942,0.015055992880204696
395,2,0.09619174302859708,0.2681190036275787,0.6356892533438244
396,2,0.15677342732397273,0.39523607218330226,0.44799050049272493
397,2,0.46196637159941206,0.5359682259241558,0.0020654024764321047
398,2,0.15677342732397273,0.39523607218330226,0.44799050049272493
399,2,0.0858278219307239,0.2440544519379657,0.6701177261313104
400,2,0.16992944826347706,0.4198351968814752,0.4102353548550477
401,2,0.4842585642713945,0.5146950129320821,0.0010464227965234928
402,2,0.2689534485642656,0.5644823564622392,0.166564194973495
403,2,0.29915514708379576,0.5902080520939473,0.11063680082225703
404,2,0.40544637365547104,0.5836711847988204,0.010882441545708556
405,2,0.5065945836296536,0.4928794632392432,0.0005259531311032681
406,2,0.06735316297975752,0.19929783384457636,0.7333490031756662
407,2,0.4731104502074197,0.5254179341604925,0.001471615632087774
408,2,0.09619174302859708,0.2681190036275787,0.6356892533438244
409,2,0.38758168432062,0.594730391918893,0.017687923760487195
410,2,0.4731104502074197,0.5254179341604925,0.001471615632087774
411,2,0.3814240005283223,0.5978144413528939,0.02076155811878381
412,2,0.1831492893538143,0.4434286493659465,0.37342206128023925
413,2,0.39362680366390107,0.5913172034558942,0.015055992880204696
414,2,0.29915514708379576,0.5902080520939473,0.11063680082225703
415,2,0.16992944826347706,0.4198351968814752,0.4102353548550477
416,2,0.3552450061869639,0.6057572625325527,0.03899773128048335
417,2,0.8731110911623658,0.12688890869135996,1.4627422563080556e-10
418,2,0.16992944826347706,0.4198351968814752,0.4102353548550477
419,2,0.2579116201103041,0.5525380987038815,0.1895502811858144
420,2,0.5121881876371523,0.4873695069135074,0.00044230544934035365
421,2,0.1072500409871125,0.2930225814727653,0.5997273775401223
422,2,0.23441678037427607,0.5231923581482139,0.24239086147751016
423,2,0.43400691782381084,0.5612174250125539,0.004775657163635227
424,2,0.3169938504443193,0.6000079162791802,0.08299823327650045
425,2,0.5010047518287257,0.4983701355339096,0.0006251126373648081
426,2,0.1831492893538143,0.4434286493659465,0.37342206128023925
427,2,0.2689534485642656,0.5644823564622392,0.166564194973495
428,2,0.32530321383858357,0.6030664669965878,0.07163031916482863
429,2,0.20930607190706998,0.4865902359651955,0.3041036921277347
430,2,0.5401956804019077,0.4596196507749894,0.00018466882310306599
431,2,0.3082881547828959,0.5957630493099755,0.09594879590712871
432,2,0.23441678037427607,0.5231923581482139,0.24239086147751016
433,2,0.3751343405508048,0.6005196887739028,0.024345970675292476
434,2,0.39957661761079777,0.5876182293541942,0.012805153035008074
435,2,0.1311545352342842,0.3442407527522914,0.5246047120134245
436,2,0.961444125553777,0.038555874446218316,4.695883278990818e-15
437,2,0.1072500409871125,0.2930225814727653,0.5997273775401223
438,2,0.6874470432953952,0.31255162938791503,1.3273166897370373e-06
439,2,0.692576733854296,0.30742216866547895,1.0974802251543017e-06
440,2,0.2463904894363584,0.5387844440567517,0.21482506650688984
441,2,0.6559972246262125,0.3439986681795684,4.10719421904417e-06
442,2,0.029722881041349302,0.09901118889738966,0.8712659300612611
443,2,0.20930607190706998,0.4865902359651955,0.3041036921277347
444,2,0.39957661761079777,0.5876182293541942,0.012805153035008074
445,2,0.4508117470623825,0.546295457609571,0.002892795328046536
446,2,0.4786833623597652,0.5200753870696193,0.0012412505706155996
447,2,0.1072500409871125,0.2930225814727653,0.5997273775401223
448,2,0.16992944826347706,0.4198351968814752,0.4102353548550477
449,2,0.5960434376745943,0.4039255500598309,3.101226557488219e-05
450,2,0.4227008857309168,0.5706473911292684,0.0066517231398148385
451,2,0.2689534485642656,0.5644823564622392,0.166564194973495
452,2,0.5121881876371523,0.4873695069135074,0.00044230544934035365
453,2,0.5065945836296536,0.4928794632392432,0.0005259531311032681
454,2,0.48983688864680125,0.5092813745957013,0.0008817367574974148
455,2,0.039526481240842314,0.12659004767647788,0.8338834710826798
456,2,0.5457999190232705,0.4540452403967209,0.00015484058000855708
457,2,0.29915514708379576,0.5902080520939473,0.11063680082225703
